content,label
joko widodo resmi undur jabat gubernur dki jakarta rapat paripurna dewan wakil rakyat daerah dprd dki jakarta kamis mohon maaf lapis masyarakat jakarta sikap kenan gubernur rapat paripurna pimpin langsung ketua dprd dki jakarta prasetyo edi marsudi jokowi baca langsung surat undur hadap anggota dewan undang hadir pada sempat presiden pilih ri periode - minta maaf masyarakat jakarta mohon maaf lapis masyarakat jakarta sikap kenan gubernur jokowi baca surat undur gedung dprd dki jakarta kamis tak jokowi maaf anggota dprd dki hadir rapat paripurna sebut dalam baca surat jokowi hasil kota hasil kerja bangun perintah kata jokowi undur acu surat tetap komisi pilih kpu mahkamah konstitusi mk undur acu tetap presiden wakil presiden keluar kpu tetap hasil rekapitulasi milu sesuai putus mk tanggal agustus jokowi ia alas undur gubernur dki siap lantik presiden ri ke- oktober mohon pimpin tindak lanjut mohon undur sesuai undang atur laku ucap ketua dprd dki jakarta prasetyo edi marsudi gelar rapat paripurna senin agenda sampai pandang fraksi kait undur jokowi senin tanggal oktober gelar rapat paripurna sampai pandang fraksi kait undur henti joko widodo gubernur dki ketuk palu rapat paripurna,-1
langkah gubernur dki jakarta joko widodo presiden republik indonesia ri mulus dewan wakil rakyat daerah dprd dki jakarta sepakat gelar rapat paripurna kamis lusa kait surat undur joko widodo gubernur dki enam sembilan fraksi dewan pdip pan hanura demokrat nasdem pkb motor gelar rapat paripurna gubernur tinggal baca surat undur kamis tanggal oktober wib agenda rapat paripurna dewan acara sampai pidato gubernur kait undur prasetyo edi marsudi ketua dprd dki selasa pras fraksi dprd dki sepakat terima undur gubernur dki catat fraksi jokowi baca mohon paripurna gubernur tinggal baca surat undur coba jegal jokowi undur gubernur dki rapat paripurna lusa fraksi nilai paham undur tolak jokowi rangkap jabat presiden gubernur dki alhamdulillah nyata henti jokowi terima rapim rapat pimpin hadir enam fraksi pdip pan hanura demokrat nasdem pkb pras jajar dewan agenda perihal angkat basuki tjahaja purnama ahok gubernur dki ganti jokowi lantik presiden ri oktober bicara konstitusi ahok otomatis gubernur pras dprd dki gelar rapat paripurna undur jokowi gubernur agenda rapat bahas bentuk alat lengkap dewan pimpin komisi lengkap dewan lantik ahok,-1
surat undur joko widodo gubernur dki jakarta layang pek tanda bahas dewan wakil rakyat daerah dprd dki jakarta utama agenda bahas undur jokowi ketua dprd dki jakarta prasetyo edi marsudi aku terima surat undur jokowi gubernur dki jakarta edi surat undur bahas rapat paripurna surat bahas edi senin pras sapa akrab surat undur jokowi utama agenda bahas paripurna bahas alat lengkap dewan utama agenda bahas undur jokowi habis bahas alat lengkap dewan pras bahas surat undur jokowi usaha lantik presiden tanggal oktober usaha cepat jokowi lantik presiden tanggal oktober tandas belum gubernur dki jakarta jokowi aku kembang surat undur gubernur dki dprd dki red jokowi surat undur jabat orang nomor dki proses jajar legislatif resmi jabat definitif ketua dprd dki langsung jumat proses ketua definitif dprd dki ketua definitif proses,-1
ketua dprd dki prasetyo edi marsudi pilih rapat paripurna aku awal program gubernur dki joko widodo pria partai jokowi pdip bantu perintah provinsi pemprov dki selesai masalah kota jakarta tangan banjir macet banjir macet didik sehat bantu selesai banjir macet didik sehat bantu selesai iring pemprov dki selasa bagai tahap pras aku beres tanah tata ruang kota jakarta temu lapang tanah tata ruang jakarta singkat belum gubernur dki jakarta joko widodo wakil basuki tjajaja purnama ahok gelar rapat tim bebas urus tanah tput balaikota rapat duet pimpin jakarta aku bahas masalah izin tata ruang kota rapat kait izin jokowi balaikota selasa lebih jokowi rapat tput bahas izin bangun tata ruang bangun kawasan kota tua museum fatahillah labuh sunda kelapa rencana tinggal realisasi,1
gubernur dki jakarta joko widodo aku enggan komentar sosok ganti basuki tjahaja purnama wakil gubernur dki jakarta lantik presiden ri ahok bekerjasama nggak ikut ahok bekerjasama nggak ikut jokowi balaikota senin mantan walikota surakarta enggan komentar kait nama calon wakil gubernur dki aju pdi juang damping basuki tjahaja purnama partai aju partai tandas seperti wakil gubernur dki jakarta basuki tjahaja purnama kriteria wakil gubernur dki jakarta milik alam pimpin eksekutif mantan kepala daerah milik jiwa anti korupsi jika kenan basuki sosok wakil karakter kerja keras sarwo handayani jabat deputi gubernur dki bidang tata ruang lingkung hidup,-1
wakil gubernur dki jakarta basuki tjahaja purnama gubernur dki jakarta joko widodo lantik ribu pegawai negeri sipil pns lingkung pemprov dki eselon iv eselon iii eselon ii september jokowi lantik presiden oktober bilang jokowi presiden tolong laku lantik besar kasih kenang lantik presiden presiden bilang jokowi presiden tolong laku lantik besar kasih kenang lantik presiden presiden basuki balaikota rabu mantan bupati belitung timur menga kui ombak massal sejarah indonesia sah atur daerah organisasi tata laksana ortala dki tentu ubah struktur birokrasi lingkung pemprov dki ken jabat struktur fungsional layan ujar belum kepala badan pegawai daerah bkd dki jakarta i made karmayoga lantik kali massal jabat eselon iv eselon iii eselon ii lantik gubernur dki joko widodo lantik presiden ri oktober lantik massal gubernur made balaikota selasa kata made lingkung pemprov dki jabat sah atur daerah perda organisasi perangkat daerah susut jabat persen rombak umum lantik jabat eselon iv eselon iii kepala daerah lantik sekretaris daerah sekda jabat lantik gubernur tingkat eselon ii record perintah indonesia kecuali militer made,1
lantik presiden ri periode - gubernur dki jakarta joko widodo rencana rombak kepala satu kerja perangkat daerah skpd besar rencana ombak september september lantik jabat lantik jokowi wakil gubernur dki jakarta basuki tjahaja purnama ombak jabat ombak jokowi lantik presiden ri oktober september lantik jabat lantik jokowi basuki balaikota dki jakarta selasa sayang pria akrab sapa ahok enggan merinci jabat mutasi promosi di-staf-kan basuki singkat basuki sebut kepala skpd copot jabat basuki ombak jabat dki laksana resmi lantik gubernur dki jakarta pns dki incar basuki tanggal jabat kepala badan kelola uang daerah bpkd dki endang widjajanti kepala dinas kerja manggas rudy siahaan wali kota jakarta timur hr krisdianto kepala dinas pariwisata budaya arie budhiman kepala badan pegawai daerah bkd dki i made karmayoga jabat rencana mutasi promosi kepala dinas didik lasro marbun kepala biro agustino darmawan kepala tgupp taufik yudi mulyanto,1
gubernur dki jakarta joko widodo enggan pasti undur pasca tetap presiden ri periode - komisi pilih kpu ya tanggal agustus pasca putus mk orang nomor kota aju undur pasca mahkamah konstitusi mk umum hasil sidang gugat milu presiden pilpres mantan walikota surakarta rencana undur s ebagai gubernur dki pasca raya idul fitri hijriah kemarin jokowi hormat proses hukum mk ya tanggal agustus pasca putus mk jokowi balaikota selasa suami iriana enggan rinci aju undur ya desember oktober,1
gubernur dki jakarta joko widodo inspektur upacara ingat ulang hut ke- merdeka ri lapang silang monas jakarta pusat minggu jokowi kena jas warna hitam dasi merah peci hitam hadir istri iriana widodo damping wakil gubernur dki jakarta basuki tjahaja purnama capai perintah provinsi dki jakarta terima kasih segenap warga jakarta kontribusi stabil kota jakarta pidato joko widodo terima kasih warga kota partisipasi milu legislatif pileg milu presiden pilpres pesta demokrasi jalan lancar aman kondusif capai perintah provinsi dki jakarta terima kasih segenap warga jakarta kontribusi stabil kota jakarta joko widodo pria akrab sapa jokowi apresiasi tinggi tingkat partisipasi warga jakarta pileg pilpres dewasa politik demokrasi warga jakarta persen warga jakarta suara pileg pilpres jokowi jokowi juang gugur bumi pertiwi bangsa indonesia jajah bangsa indonesia bangkit lawan hikmah besar ingat merdeka ingat lestari nilai juang modal bangun bangsa indonesia sejahtera adil makmur jokowi,1
gubernur dki jakarta joko widodo aku tuju wacana tari mobil dinas pns lingkung pemprov dki jakarta ganti uang transport turut nilai hemat anggar apbd dki jakarta efisien hemat wacana tari mobil dinas pns lingkung pemprov dki ganti beri uang transport kali wakil gubernur dki jakarta basuki tjahaja purnama ya hitung pakai mobil dinas bbm awat onderdil gede banget biaya jokowi balaikota rabu kata jokowi tari mobil dinas terap ganti beri uang transport mudah awas efisien efisien hemat jokowi belum wacana tari mobil dinas pegawai negeri sipil pns lingkung pemprov dki jakarta kuat tari mobil dinas nilai efisiensi anggar rp miliar untung hitung untung rp miliar hemat anggar awat basuki lalu tambah basuki beli kendara motor operasional pns sewa swasta turut ubah skema tari kendara operasional pns pns ganti tunjang transportasi tawar pns pilih sewa kasih kendara ambil mentah ucap ia tunjang transportasi bentuk uang variasi sesuai tingkat jabat pegawai tunjang transport pegawai eselon iv rp juta eselon iii rp juta eselon ii rp juta sistem terap apbd ubah dki sah kata,1
gubernur dki jakarta joko widodo terima kunjung menteri negeri jepang fumio kishida gedung balaikota dki jakarta selasa temu bahas hubung kerjasama indonesia - jepang inti beliau hubung indonesia kuat mantan walikota surakarta bicara temu hubung kerja indonesia - jepang yag kait supremasi hukum wilayah laut inti beliau hubung indonesia kuat jokowi balaikota selasa dua bahas hal kait investasi tiga bangun infrastruktur butuh negara infrastruktur laut labuh laut rencana bangun tol laut beliau jepang dukung kata pada sempat jokowi ingin bangun infrastruktur dki jakarta cepat jokowi bicara lanjut mega proyek bangun mass rapit transit mrt ingin bicara jakarta investasi alokasi infrastruktur keluh izin lambat,1
rumah susun sederhana sewa rusunawa dki benah warga minat tinggal rusun bondong tinggal huni vertikal gubernur dki jakarta joko widodo kelola rusun jeli rusun tempat orang hak hati antri orang kaya aja desain bagus hati antri orang kaya aja desain bagus kunjung rusunawa pulogebang jakarta timur selasa sebab turut rusunawa pulogebang untuk warga pindah waduk ria rio pulogebang warga rela pindah waduk ria rio program revitalisasi waduk ancam banjir namun jokowi puji desain bangun rusunawa muara jakarta utara nilai bagus banding rusunawa pulogebang jakarta timur milik tower unit beda desain harga kontraktor jokowi usai tinjau rusunawa pulogebang jokowi rusunawa jatinegara kaum bangun blok huni untuk warga kena normalisasi kali ciliwung jokowi nilai rusunawa milik desain bagus target selesai september september rampung ujar sedang rusunawa jatinegara barat jalan jatinegara barat jakarta timur bangun menteri kerja tanah milik pemprov dki rusunawa milik tower tower unit lantai untuk warga kampung pulo jakarta timur unit desember rampung pungkas,1
gubernur dki jakarta joko widodo istri iriana joko widodo tunai shalat idul fitri balaikota jl medan merdeka selatan jakarta pusat senin minta masyarakat birokrasi salat ied ngomong jokowi damping presiden susilo bambang yudhoyono sby shalat idul fitri masjid istiqlal raya idul fitri hijriah jokowi iriana pilih shalat korps pegawai negeri sipil jabat teras lingkung pemprov dki anggota dprd warga tinggal balaikota jokowi istri iriana widodo balaikota mobil toyota innova warna putih presiden pilih kena baju koko celana hitam isi baris depan shalat idul fitri halaman balaikota gelar tindak imam h syahril ali basyah khotib kh lutfi fathulloh kotbahnya kh lutfi fathulloh perihal bahaya korupsi hidup bangsa negara masyarakat untuk jabat pegawai lingkung perintah provinsi pemprov dki jakarta jerumus tindak korupsi berantas korupsi usai shalat idul fitri jokowi istri langsung gegas gedung balaikota dki gelar open house jokowi aku salat ied balaikota jakarta minta korps pegawai negeri sipil jabat teras lingkung pemprov dki minta masyarakat birokrasi salat ied ngomong jokowi senin sementara selasar balaikota antre warga silaturahmi jokowi ular anies baswedan keluarga hadir open house gelar jokowi balaikota rektor universitas paramadina balaikota kena baju koko warna putih sementara situasi aman balaikota ketat personel pasu aman presiden paspampres awal ketat area balaikota tamu masuk periksa pintu gerbang,1
gubernur dki jakarta joko widodo raya raya idul fitri kota pria solo tentu lokasi tempat tunai sholat ied sholat ied mana sholat ied mana jokowi laksana sholat jumat balaikota jumat jokowi tunai sholat ied masjid istiqlal presiden susilo bambang yudhoyono ratus ribu jamaah sisi jokowi istri iriana jokowi rencana open house balaikota raya lebaran ya mesti balaikota ujar sementara wakil gubernur dki basuki tjahaja purnama raya lebaran pulang kampung halaman belitung timur pulang kampung mudik makan ketupat bikin halal bihalal ujar kata basuki gelar open house acara rutin serah sekretaris daerah sekda dki jakarta saefullah sekda,1
harap kosong surat gubernur undur terbit kosong wakil apa sekda susul tetap gubernur dki jakarta joko widodo presiden pilih komisi pilih kpu pria solo surat undur jabat orang nomor pemprov dki kepala biro kepala daerah kerjasama negeri kdh kln heru budi hartono surat undur jokowi gubernur proses diskusi tim jokowi proses diskusi tim beliau heru balaikota jumat kendati heru surat aju proses undur jalan surat serah dewan wakil rakyat daerah dprd surat bahas sidang paripurna putus undur diri telah tuju heru resmi surat bawa menteri negeri kemendagri tetap putus presiden kepp res pilpres non aktif jokowi pres langsung ganti heru heru harap tuju putus undur jokowi langsung lantik gubernur ganti yakin proses undur selesai administrasi dokumen verbal siap harap kosong surat gubernur undur terbit kosong wakil apa sekda tukas belum jokowi aju surat undur lebaran agustus,-1
gubernur dki jakarta joko widodo blusukan kawasan mukim padat duduk rw jaring jakarta utara kamis kali jokowi bagi zakat mal warga zakat mal datang jokowi langsung sambut antusias ratus warga tunggu jokowi langsung bagi beras ukur kilogram amplop isi uang warga zakat mal jokowi bagi beras uang warga kamis walikota jakarta utara heru budi hartono damping jokowi kilogram beras bagi warga jaring jokowi salur zakat wilayah jakarta tahap masyarakat tinggal antre pakai voucher heru,1
